ds,item id,ingredient,y
2024-03-28,10850029152191-AL,Mexico,2.13
2024-03-28,1.085E+13,Mexico,0.89
2024-03-28,2.08677E+13,DCF Colombia,0.89
2024-03-28,2.08677E+13,Costa Rica,0.89
2024-03-28,0851234006159-AL,Colombia,2.13
2024-03-28,0851234006170-AL,Sumatra,2.13
2024-03-28,0851234006159-AL,Colombia,2.13
2024-03-28,10851234006828-AL,Costa Rica,0.71
2024-03-28,10851234006828-AL,Sumatra,0.71
2024-03-28,10851234006828-AL,Ethiopia,0.71
2024-03-28,10850029152191-AL,Mexico,2.13
2024-03-28,0851234006163-AL,Ethiopia,2.13
2024-03-28,0851234006187-AL,Costa Rica,2.13
2024-03-28,00850029152033,Colombia,4.88
2024-03-28,1.085E+13,Mexico,0.89
2024-03-28,2.08677E+13,Costa Rica,0.89
2024-03-28,0851234006500-AL,Colombia,0.59
2024-03-28,0851234006500-AL,Costa Rica,0.59
2024-03-28,0851234006500-AL,Sumatra,0.59
2024-03-28,0851234006500-AL,Ethiopia,0.59
2024-03-28,0851234006408-AL,Colombia,7.32
2024-03-28,2.08677E+13,Colombia,0.89
2024-03-28,2.08677E+13,DCF Colombia,0.89
2024-03-28,0851234006200-AL,DCF Colombia,2.13
2024-03-29,0851234006163-AL,Ethiopia,4.26
2024-03-29,0851234006187-AL,Costa Rica,4.26
2024-03-29,0851234006170-AL,Sumatra,4.26
2024-03-29,2.08677E+13,Costa Rica,0.89
2024-03-29,0851234006408-AL,Colombia,29.28
2024-03-29,00850029152033,Colombia,9.76
2024-03-29,2.08677E+13,Colombia,0.89
2024-03-29,10850029152191-AL,Mexico,8.52
2024-03-29,0851234006159-AL,Colombia,4.26
2024-03-29,10851234006828-AL,Costa Rica,1.42
2024-03-29,10851234006828-AL,Sumatra,1.42
2024-03-29,10851234006828-AL,Ethiopia,1.42
2024-03-29,00850029152040,Costa Rica,9.76
2024-03-29,0851234006500-AL,Colombia,0.59
2024-03-29,0851234006500-AL,Costa Rica,0.59
2024-03-29,0851234006500-AL,Sumatra,0.59
2024-03-29,0851234006500-AL,Ethiopia,0.59
2024-03-29,0851234006163-AL,Ethiopia,2.13
2024-03-29,0851234006500-AL,Colombia,0.59
2024-03-29,0851234006500-AL,Costa Rica,0.59
2024-03-29,0851234006500-AL,Sumatra,0.59
2024-03-29,0851234006500-AL,Ethiopia,0.59
2024-03-29,0851234006159-AL,Colombia,2.13
2024-04-01,2.08677E+13,Costa Rica,0.89
2024-04-01,0851234006408-AL,Colombia,73.2
2024-04-01,2.08677E+13,Colombia,4.45
2024-04-01,0851234006408-AL,Colombia,80.52000000000001
2024-04-02,0851234006500-AL,Colombia,1.18
2024-04-02,0851234006500-AL,Costa Rica,1.18
2024-04-02,0851234006500-AL,Sumatra,1.18
2024-04-02,0851234006500-AL,Ethiopia,1.18
2024-04-02,00850029152033,Colombia,9.76
2024-04-02,0851234006500-AL,Colombia,0.59
2024-04-02,0851234006500-AL,Costa Rica,0.59
2024-04-02,0851234006500-AL,Sumatra,0.59
2024-04-02,0851234006500-AL,Ethiopia,0.59
2024-04-02,0851234006408-AL,Colombia,7.32
2024-04-02,2.08677E+13,Costa Rica,2.67
2024-04-02,0851234006500-AL,Colombia,0.59
2024-04-02,0851234006500-AL,Costa Rica,0.59
2024-04-02,0851234006500-AL,Sumatra,0.59
2024-04-02,0851234006500-AL,Ethiopia,0.59
2024-04-02,851234006194-AL,Colombia,1.94
2024-04-02,1.085E+13,Mexico,0.89
2024-04-02,00850029152101,Costa Rica,3.26
2024-04-02,00850029152101,Sumatra,3.26
2024-04-02,00850029152101,Ethiopia,3.26
2024-04-02,10851234006828-AL,Costa Rica,0.71
2024-04-02,10851234006828-AL,Sumatra,0.71
2024-04-02,10851234006828-AL,Ethiopia,0.71
2024-04-02,10851234006828-AL,Costa Rica,0.71
2024-04-02,10851234006828-AL,Sumatra,0.71
2024-04-02,10851234006828-AL,Ethiopia,0.71
2024-04-03,0851234006500-AL,Colombia,0.59
2024-04-03,0851234006500-AL,Costa Rica,0.59
2024-04-03,0851234006500-AL,Sumatra,0.59
2024-04-03,0851234006500-AL,Ethiopia,0.59
2024-04-03,0851234006187-AL,Costa Rica,8.52
2024-04-03,0851234006500-AL,Colombia,0.59
2024-04-03,0851234006500-AL,Costa Rica,0.59
2024-04-03,0851234006500-AL,Sumatra,0.59
2024-04-03,0851234006500-AL,Ethiopia,0.59
2024-04-03,0851234006500-AL,Colombia,0.59
2024-04-03,0851234006500-AL,Costa Rica,0.59
2024-04-03,0851234006500-AL,Sumatra,0.59
2024-04-03,0851234006500-AL,Ethiopia,0.59
2024-04-03,0851234006500-AL,Colombia,0.59
2024-04-03,0851234006500-AL,Costa Rica,0.59
2024-04-03,0851234006500-AL,Sumatra,0.59
2024-04-03,0851234006500-AL,Ethiopia,0.59
2024-04-04,0851234006500-AL,Colombia,0.59
2024-04-04,0851234006500-AL,Costa Rica,0.59
2024-04-04,0851234006500-AL,Sumatra,0.59
2024-04-04,0851234006500-AL,Ethiopia,0.59
2024-04-04,0851234006500-AL,Colombia,0.59
2024-04-04,0851234006500-AL,Costa Rica,0.59
2024-04-04,0851234006500-AL,Sumatra,0.59
2024-04-04,0851234006500-AL,Ethiopia,0.59
2024-04-04,10851234006828-AL,Costa Rica,1.42
2024-04-04,10851234006828-AL,Sumatra,1.42
2024-04-04,10851234006828-AL,Ethiopia,1.42
2024-04-04,2.08677E+13,DCF Colombia,0.89
2024-04-04,00850029152095,Ethiopia,4.88
2024-04-04,00850029152033,Colombia,4.88
2024-04-04,2.08677E+13,DCF Colombia,0.89
2024-04-04,00850029152095,Ethiopia,19.52
2024-04-04,00850029152101,Costa Rica,1.63
2024-04-04,00850029152101,Sumatra,1.63
2024-04-04,00850029152101,Ethiopia,1.63
2024-04-04,00850029152101,Costa Rica,1.63
2024-04-04,00850029152101,Sumatra,1.63
2024-04-04,00850029152101,Ethiopia,1.63
2024-04-04,00850029152095,Ethiopia,14.64
2024-04-04,2.08677E+13,DCF Colombia,1.78
2024-04-04,2.08677E+13,DCF Colombia,2.67
2024-04-04,00850029152095,Ethiopia,24.4
2024-04-04,00850029152040,Costa Rica,9.76
2024-04-04,0851234006500-AL,Colombia,0.59
2024-04-04,0851234006500-AL,Costa Rica,0.59
2024-04-04,0851234006500-AL,Sumatra,0.59
2024-04-04,0851234006500-AL,Ethiopia,0.59
2024-04-04,851234006364-AL,Colombia,2.15
2024-04-05,0851234006159-AL,Colombia,2.13
2024-04-05,0851234006500-AL,Colombia,0.59
2024-04-05,0851234006500-AL,Costa Rica,0.59
2024-04-05,0851234006500-AL,Sumatra,0.59
2024-04-05,0851234006500-AL,Ethiopia,0.59
2024-04-09,2.08677E+13,Colombia,0.89
2024-04-09,2.08677E+13,Costa Rica,0.89
2024-04-09,2.08677E+13,Colombia,0.89
2024-04-09,2.08677E+13,DCF Colombia,0.89
2024-04-09,00850029152101,Costa Rica,3.26
2024-04-09,00850029152101,Sumatra,3.26
2024-04-09,00850029152101,Ethiopia,3.26
2024-04-09,0851234006159-AL,Colombia,2.13
2024-04-09,0851234006187-AL,Costa Rica,2.13
2024-04-09,0851234006500-AL,Colombia,1.77
2024-04-09,0851234006500-AL,Costa Rica,1.77
2024-04-09,0851234006500-AL,Sumatra,1.77
2024-04-09,0851234006500-AL,Ethiopia,1.77
2024-04-09,0851234006500-AL,Colombia,0.59
2024-04-09,0851234006500-AL,Costa Rica,0.59
2024-04-09,0851234006500-AL,Sumatra,0.59
2024-04-09,0851234006500-AL,Ethiopia,0.59
2024-04-09,2.08677E+13,Costa Rica,0.89
2024-04-09,2.08677E+13,Colombia,0.89
2024-04-10,0851234006408-AL,Colombia,21.96
2024-04-10,00850029152040,Costa Rica,4.88
2024-04-11,2.08677E+13,DCF Colombia,0.89
2024-04-11,00850029152101,Costa Rica,1.63
2024-04-11,00850029152101,Sumatra,1.63
2024-04-11,00850029152101,Ethiopia,1.63
2024-04-11,00850029152033,Colombia,14.64
2024-04-11,00850029152095,Ethiopia,53.68
2024-04-11,0851234006408-AL,Colombia,14.64
2024-04-11,00850029152033,Colombia,4.88
2024-04-11,2.08677E+13,Colombia,0.89
2024-04-11,00850029152095,Ethiopia,14.64
2024-04-11,00850029152101,Costa Rica,1.63
2024-04-11,00850029152101,Sumatra,1.63
2024-04-11,00850029152101,Ethiopia,1.63
2024-04-11,00850029152095,Ethiopia,9.76
2024-04-11,00850029152033,Colombia,4.88
2024-04-11,00850029152101,Costa Rica,1.63
2024-04-11,00850029152101,Sumatra,1.63
2024-04-11,00850029152101,Ethiopia,1.63
2024-04-11,00850029152033,Colombia,4.88
2024-04-11,00850029152095,Ethiopia,9.76
2024-04-11,00850029152095,Ethiopia,4.88
2024-04-11,0851234006500-AL,Colombia,0.59
2024-04-11,0851234006500-AL,Costa Rica,0.59
2024-04-11,0851234006500-AL,Sumatra,0.59
2024-04-11,0851234006500-AL,Ethiopia,0.59
2024-04-11,0851234006500-AL,Colombia,0.59
2024-04-11,0851234006500-AL,Costa Rica,0.59
2024-04-11,0851234006500-AL,Sumatra,0.59
2024-04-11,0851234006500-AL,Ethiopia,0.59
2024-04-11,0851234006500-AL,Colombia,0.59
2024-04-11,0851234006500-AL,Costa Rica,0.59
2024-04-11,0851234006500-AL,Sumatra,0.59
2024-04-11,0851234006500-AL,Ethiopia,0.59
2024-04-12,00850029152033,Colombia,14.64
2024-04-12,0851234006200-AL,DCF Colombia,2.13
2024-04-12,10851234006828-AL,Costa Rica,0.1207
2024-04-12,10851234006828-AL,Sumatra,0.1207
2024-04-12,10851234006828-AL,Ethiopia,0.1207
2024-04-12,0851234006408-AL,Colombia,7.32
2024-04-12,0851234006500-AL,Colombia,0.59
2024-04-12,0851234006500-AL,Costa Rica,0.59
2024-04-12,0851234006500-AL,Sumatra,0.59
2024-04-12,0851234006500-AL,Ethiopia,0.59
2024-04-12,0851234006187-AL,Costa Rica,0.36210000000000003
2024-04-12,0851234006187-AL,Costa Rica,4.26
2024-04-12,0851234006163-AL,Ethiopia,2.13
2024-04-12,0851234006159-AL,Colombia,4.26
2024-04-15,10851234006828-AL,Costa Rica,1.42
2024-04-15,10851234006828-AL,Sumatra,1.42
2024-04-15,10851234006828-AL,Ethiopia,1.42
2024-04-15,00850029152033,Colombia,4.88
2024-04-15,2.08677E+13,Colombia,0.89
2024-04-15,2.08677E+13,Costa Rica,1.78
2024-04-15,0851234006500-AL,Colombia,0.59
2024-04-15,0851234006500-AL,Costa Rica,0.59
2024-04-15,0851234006500-AL,Sumatra,0.59
2024-04-15,0851234006500-AL,Ethiopia,0.59
2024-04-15,0851234006500-AL,Colombia,1.18
2024-04-15,0851234006500-AL,Costa Rica,1.18
2024-04-15,0851234006500-AL,Sumatra,1.18
2024-04-15,0851234006500-AL,Ethiopia,1.18
2024-04-15,0851234006500-AL,Colombia,0.59
2024-04-15,0851234006500-AL,Costa Rica,0.59
2024-04-15,0851234006500-AL,Sumatra,0.59
2024-04-15,0851234006500-AL,Ethiopia,0.59
2024-04-15,00850029152033,Colombia,14.64
2024-04-16,0851234006500-AL,Colombia,0.59
2024-04-16,0851234006500-AL,Costa Rica,0.59
2024-04-16,0851234006500-AL,Sumatra,0.59
2024-04-16,0851234006500-AL,Ethiopia,0.59
2024-04-18,00850029152095,Ethiopia,4.88
2024-04-18,2.08677E+13,DCF Colombia,0.89
2024-04-18,00850029152095,Ethiopia,4.88
2024-04-18,00850029152095,Ethiopia,9.76
2024-04-18,00850029152101,Costa Rica,1.63
2024-04-18,00850029152101,Sumatra,1.63
2024-04-18,00850029152101,Ethiopia,1.63
2024-04-18,00850029152033,Colombia,9.76
2024-04-18,0851234006408-AL,Colombia,7.32
2024-04-18,00850029152095,Ethiopia,24.4
2024-04-18,00850029152033,Colombia,14.64
2024-04-18,2.08677E+13,DCF Colombia,0.89
2024-04-18,0851234006408-AL,Colombia,7.32
2024-04-18,00850029152033,Colombia,19.52
2024-04-18,00850029152095,Ethiopia,29.28
2024-04-18,2.08677E+13,DCF Colombia,0.89
2024-04-18,00850029152033,Colombia,24.4
2024-04-18,00850029152095,Ethiopia,53.68
2024-04-18,2.08677E+13,Colombia,1.78
2024-04-18,0851234006500-AL,Colombia,0.59
2024-04-18,0851234006500-AL,Costa Rica,0.59
2024-04-18,0851234006500-AL,Sumatra,0.59
2024-04-18,0851234006500-AL,Ethiopia,0.59
2024-04-18,1.085E+13,Mexico,0.89
2024-04-18,2.08677E+13,Colombia,0.89
2024-04-19,0851234006500-AL,Colombia,0.59
2024-04-19,0851234006500-AL,Costa Rica,0.59
2024-04-19,0851234006500-AL,Sumatra,0.59
2024-04-19,0851234006500-AL,Ethiopia,0.59
2024-04-19,0851234006200-AL,DCF Colombia,2.13
2024-04-19,0851234006500-AL,Colombia,1.18
2024-04-19,0851234006500-AL,Costa Rica,1.18
2024-04-19,0851234006500-AL,Sumatra,1.18
2024-04-19,0851234006500-AL,Ethiopia,1.18
2024-04-19,0851234006500-AL,Colombia,0.59
2024-04-19,0851234006500-AL,Costa Rica,0.59
2024-04-19,0851234006500-AL,Sumatra,0.59
2024-04-19,0851234006500-AL,Ethiopia,0.59
2024-04-19,00850029152040,Costa Rica,9.76
2024-04-19,1.085E+13,Mexico,0.89
2024-04-22,00850029152033,Colombia,-14.64
2024-04-22,10851234006828-AL,Costa Rica,0.71
2024-04-22,10851234006828-AL,Sumatra,0.71
2024-04-22,10851234006828-AL,Ethiopia,0.71
2024-04-22,00850029152040,Costa Rica,4.88
2024-04-22,00850029152040,Costa Rica,4.88
2024-04-22,00850029152033,Colombia,4.88
2024-04-22,00850029152095,Ethiopia,4.88
2024-04-22,00850029152088,Sumatra,4.88
2024-04-22,2.08677E+13,Colombia,0.89
2024-04-22,2.08677E+13,Costa Rica,0.89
2024-04-22,10851234006828-AL,Costa Rica,1.42
2024-04-22,10851234006828-AL,Sumatra,1.42
2024-04-22,10851234006828-AL,Ethiopia,1.42
2024-04-23,0851234006500-AL,Colombia,70.8
2024-04-23,0851234006500-AL,Costa Rica,70.8
2024-04-23,0851234006500-AL,Sumatra,70.8
2024-04-23,0851234006500-AL,Ethiopia,70.8
2024-04-23,0851234006170-AL,Sumatra,204.48
2024-04-23,0851234006159-AL,Colombia,255.6
2024-04-23,10851234006828-AL,Costa Rica,17.04
2024-04-23,10851234006828-AL,Sumatra,17.04
2024-04-23,10851234006828-AL,Ethiopia,17.04
2024-04-23,00850029152033,Colombia,1464
2024-04-23,0851234006408-AL,Colombia,1098
2024-04-23,2.08677E+13,DCF Colombia,89
2024-04-23,2.08677E+13,Costa Rica,267
2024-04-23,0851234006187-AL,Costa Rica,357.84
2024-04-23,2.08677E+13,Colombia,267
2024-04-23,0851234006408-AL,Colombia,7.32
2024-04-23,10851234006811-AL,Colombia,3.9
2024-04-23,0851234006500-AL,Colombia,0.59
2024-04-23,0851234006500-AL,Costa Rica,0.59
2024-04-23,0851234006500-AL,Sumatra,0.59
2024-04-23,0851234006500-AL,Ethiopia,0.59
2024-04-23,2.08677E+13,Costa Rica,0.89
2024-04-24,0851234006408-AL,Colombia,1.2444000000000002
2024-04-24,10851234006811-AL,Colombia,0.663
2024-04-24,0851234006500-AL,Colombia,0.59
2024-04-24,0851234006500-AL,Costa Rica,0.59
2024-04-24,0851234006500-AL,Sumatra,0.59
2024-04-24,0851234006500-AL,Ethiopia,0.59
2024-04-24,2.08677E+13,Costa Rica,0.89
2024-04-24,851234006364-AL,Colombia,2.15
2024-04-24,2.08677E+13,DCF Colombia,0.89
2024-04-24,2.08677E+13,Colombia,0.89
2024-04-24,1.085E+13,Colombia,0.89
2024-04-24,2.08677E+13,Costa Rica,0.89
2024-04-24,1.085E+13,Mexico,0.89
2024-04-24,0851234006500-AL,Colombia,0.59
2024-04-24,0851234006500-AL,Costa Rica,0.59
2024-04-24,0851234006500-AL,Sumatra,0.59
2024-04-24,0851234006500-AL,Ethiopia,0.59
2024-04-25,00850029152101,Costa Rica,1.63
2024-04-25,00850029152101,Sumatra,1.63
2024-04-25,00850029152101,Ethiopia,1.63
2024-04-25,00850029152033,Colombia,4.88
2024-04-25,00850029152088,Sumatra,4.88
2024-04-25,00850029152095,Ethiopia,53.68
2024-04-25,2.08677E+13,Colombia,0.89
2024-04-25,00850029152095,Ethiopia,39.04
2024-04-25,00850029152033,Colombia,9.76
2024-04-25,0851234006408-AL,Colombia,7.32
2024-04-25,2.08677E+13,Colombia,1.78
2024-04-25,00850029152095,Ethiopia,4.88
2024-04-25,00850029152095,Ethiopia,9.76
2024-04-25,00850029152033,Colombia,4.88
2024-04-25,2.08677E+13,DCF Colombia,0.89
2024-04-25,00850029152095,Ethiopia,4.88
2024-04-25,10850029152191-AL,Mexico,0.36210000000000003
2024-04-25,0851234006500-AL,Colombia,0.59
2024-04-25,0851234006500-AL,Costa Rica,0.59
2024-04-25,0851234006500-AL,Sumatra,0.59
2024-04-25,0851234006500-AL,Ethiopia,0.59
2024-04-25,2.08677E+13,Costa Rica,1.78
2024-04-25,0851234006500-AL,Colombia,0.59
2024-04-25,0851234006500-AL,Costa Rica,0.59
2024-04-25,0851234006500-AL,Sumatra,0.59
2024-04-25,0851234006500-AL,Ethiopia,0.59
2024-04-26,851234006364-AL,Colombia,2.15
2024-04-29,0851234006500-AL,Colombia,0.59
2024-04-29,0851234006500-AL,Costa Rica,0.59
2024-04-29,0851234006500-AL,Sumatra,0.59
2024-04-29,0851234006500-AL,Ethiopia,0.59
2024-04-29,2.08677E+13,Colombia,0.89
2024-04-29,2.08677E+13,DCF Colombia,0.89
2024-04-29,1.085E+13,Mexico,0.89
2024-04-29,2.08677E+13,Costa Rica,0.89
2024-04-29,0851234006500-AL,Colombia,2.36
2024-04-29,0851234006500-AL,Costa Rica,2.36
2024-04-29,0851234006500-AL,Sumatra,2.36
2024-04-29,0851234006500-AL,Ethiopia,2.36
2024-04-29,0851234006500-AL,Colombia,0.59
2024-04-29,0851234006500-AL,Costa Rica,0.59
2024-04-29,0851234006500-AL,Sumatra,0.59
2024-04-29,0851234006500-AL,Ethiopia,0.59
2024-04-29,0851234006500-AL,Colombia,0.59
2024-04-29,0851234006500-AL,Costa Rica,0.59
2024-04-29,0851234006500-AL,Sumatra,0.59
2024-04-29,0851234006500-AL,Ethiopia,0.59
2024-04-29,0851234006500-AL,Colombia,1.18
2024-04-29,0851234006500-AL,Costa Rica,1.18
2024-04-29,0851234006500-AL,Sumatra,1.18
2024-04-29,0851234006500-AL,Ethiopia,1.18
2024-04-29,00850029152101,Costa Rica,3.26
2024-04-29,00850029152101,Sumatra,3.26
2024-04-29,00850029152101,Ethiopia,3.26
2024-04-29,0851234006500-AL,Colombia,0.59
2024-04-29,0851234006500-AL,Costa Rica,0.59
2024-04-29,0851234006500-AL,Sumatra,0.59
2024-04-29,0851234006500-AL,Ethiopia,0.59
2024-04-29,0851234006159-AL,Colombia,2.13
2024-04-29,00850029152095,Ethiopia,4.88
2024-04-29,00850029152040,Costa Rica,4.88
2024-04-29,00850029152040,Costa Rica,4.88
2024-04-30,0851234006500-AL,Colombia,1.18
2024-04-30,0851234006500-AL,Costa Rica,1.18
2024-04-30,0851234006500-AL,Sumatra,1.18
2024-04-30,0851234006500-AL,Ethiopia,1.18
2024-04-30,0851234006500-AL,Colombia,0.59
2024-04-30,0851234006500-AL,Costa Rica,0.59
2024-04-30,0851234006500-AL,Sumatra,0.59
2024-04-30,0851234006500-AL,Ethiopia,0.59
2024-04-30,2.08677E+13,Colombia,1.78
2024-04-30,2.08677E+13,DCF Colombia,0.89
2024-04-30,1.085E+13,Colombia,0.89
2024-04-30,1.085E+13,Mexico,0.89
2024-04-30,2.08677E+13,Costa Rica,0.89
2024-04-30,0851234006500-AL,Colombia,0.59
2024-04-30,0851234006500-AL,Costa Rica,0.59
2024-04-30,0851234006500-AL,Sumatra,0.59
2024-04-30,0851234006500-AL,Ethiopia,0.59
2024-05-01,2.08677E+13,DCF Colombia,0.89
2024-05-01,2.08677E+13,Costa Rica,0.89
2024-05-01,2.08677E+13,Costa Rica,1.78
2024-05-01,0851234006500-AL,Colombia,0.59
2024-05-01,0851234006500-AL,Costa Rica,0.59
2024-05-01,0851234006500-AL,Sumatra,0.59
2024-05-01,0851234006500-AL,Ethiopia,0.59
2024-05-01,0851234006500-AL,Colombia,0.59
2024-05-01,0851234006500-AL,Costa Rica,0.59
2024-05-01,0851234006500-AL,Sumatra,0.59
2024-05-01,0851234006500-AL,Ethiopia,0.59
2024-05-01,0851234006500-AL,Colombia,0.59
2024-05-01,0851234006500-AL,Costa Rica,0.59
2024-05-01,0851234006500-AL,Sumatra,0.59
2024-05-01,0851234006500-AL,Ethiopia,0.59
2024-05-01,0851234006500-AL,Colombia,0.59
2024-05-01,0851234006500-AL,Costa Rica,0.59
2024-05-01,0851234006500-AL,Sumatra,0.59
2024-05-01,0851234006500-AL,Ethiopia,0.59
2024-05-02,00850029152033,Colombia,4.88
2024-05-02,0851234006408-AL,Colombia,14.64
2024-05-02,00850029152033,Colombia,4.88
2024-05-02,00850029152033,Colombia,4.88
2024-05-02,0851234006408-AL,Colombia,29.28
2024-05-02,00850029152033,Colombia,19.52
2024-05-02,0851234006408-AL,Colombia,7.32
2024-05-02,2.08677E+13,Colombia,0.89
2024-05-02,00850029152033,Colombia,29.28
2024-05-02,00850029152088,Sumatra,4.88
2024-05-02,00850029152095,Ethiopia,9.76
2024-05-02,0851234006408-AL,Colombia,73.2
2024-05-03,0851234006500-AL,Colombia,0.59
2024-05-03,0851234006500-AL,Costa Rica,0.59
2024-05-03,0851234006500-AL,Sumatra,0.59
2024-05-03,0851234006500-AL,Ethiopia,0.59
2024-05-03,0851234006500-AL,Colombia,0.59
2024-05-03,0851234006500-AL,Costa Rica,0.59
2024-05-03,0851234006500-AL,Sumatra,0.59
2024-05-03,0851234006500-AL,Ethiopia,0.59
2024-05-06,00850029152040,Costa Rica,4.88
2024-05-06,00850029152040,Costa Rica,29.28
2024-05-06,00850029152040,Costa Rica,4.88
2024-05-06,00850029152095,Ethiopia,4.88
2024-05-06,00850029152040,Costa Rica,4.88
2024-05-06,0851234006170-AL,Sumatra,0.36210000000000003
2024-05-07,00850029152095,Ethiopia,9.76
2024-05-07,00850029152040,Costa Rica,4.88
2024-05-07,00850029152033,Colombia,9.76
2024-05-07,00850029152101,Costa Rica,4.89
2024-05-07,00850029152101,Sumatra,4.89
2024-05-07,00850029152101,Ethiopia,4.89
2024-05-07,00850029152088,Sumatra,4.88
2024-05-07,00850029152033,Colombia,19.52
2024-05-08,2.08677E+13,Colombia,0.89
2024-05-08,1.085E+13,Mexico,0.89
2024-05-08,2.08677E+13,Costa Rica,1.78
2024-05-08,0851234006500-AL,Colombia,0.59
2024-05-08,0851234006500-AL,Costa Rica,0.59
2024-05-08,0851234006500-AL,Sumatra,0.59
2024-05-08,0851234006500-AL,Ethiopia,0.59
2024-05-09,0851234006408-AL,Colombia,95.16
2024-05-09,00850029152033,Colombia,9.76
2024-05-09,2.08677E+13,Colombia,1.78
2024-05-09,0851234006408-AL,Colombia,212.28
2024-05-09,00850029152033,Colombia,19.52
2024-05-09,10851234006811-AL,Colombia,62.4
2024-05-09,2.08677E+13,Costa Rica,267
2024-05-09,2.08677E+13,DCF Colombia,133.5
2024-05-09,00850029152033,Colombia,1708
2024-05-09,0851234006500-AL,Colombia,70.8
2024-05-09,0851234006500-AL,Costa Rica,70.8
2024-05-09,0851234006500-AL,Sumatra,70.8
2024-05-09,0851234006500-AL,Ethiopia,70.8
2024-05-09,0851234006170-AL,Sumatra,102.24
2024-05-09,10851234006828-AL,Costa Rica,17.04
2024-05-09,10851234006828-AL,Sumatra,17.04
2024-05-09,10851234006828-AL,Ethiopia,17.04
2024-05-09,2.08677E+13,Colombia,534
2024-05-09,0851234006159-AL,Colombia,357.84
2024-05-09,00850029152095,Ethiopia,4.88
2024-05-09,2.08677E+13,Colombia,0.89
2024-05-09,0851234006408-AL,Colombia,139.08
2024-05-09,00850029152033,Colombia,14.64
2024-05-09,0851234006408-AL,Colombia,43.92
2024-05-09,0851234006408-AL,Colombia,29.28
2024-05-09,0851234006408-AL,Colombia,7.32
2024-05-09,0851234006500-AL,Colombia,0.59
2024-05-09,0851234006500-AL,Costa Rica,0.59
2024-05-09,0851234006500-AL,Sumatra,0.59
2024-05-09,0851234006500-AL,Ethiopia,0.59
2024-05-09,10851234006828-AL,Costa Rica,1.42
2024-05-09,10851234006828-AL,Sumatra,1.42
2024-05-09,10851234006828-AL,Ethiopia,1.42
2024-05-09,00850029152347,Brazil,4.88
2024-05-09,00850029152262,Mexico,4.88
2024-05-10,2.08677E+13,Costa Rica,1.78
2024-05-10,2.08677E+13,DCF Colombia,1.78
2024-05-10,0851234006187-AL,Costa Rica,2.13
2024-05-10,2.08677E+13,Colombia,1.78
2024-05-10,2.08677E+13,Costa Rica,0.89
2024-05-10,0851234006163-AL,Ethiopia,2.13
2024-05-10,0851234006170-AL,Sumatra,2.13
2024-05-10,0851234006159-AL,Colombia,2.13
2024-05-10,0851234006500-AL,Colombia,0.59
2024-05-10,0851234006500-AL,Costa Rica,0.59
2024-05-10,0851234006500-AL,Sumatra,0.59
2024-05-10,0851234006500-AL,Ethiopia,0.59
2024-05-10,0851234006187-AL,Costa Rica,0.36210000000000003
2024-05-10,0851234006159-AL,Colombia,0.36210000000000003
2024-05-10,851234006364-AL,Colombia,2.15
2024-05-13,00850029152040,Costa Rica,2.44
2024-05-13,2.08677E+13,Colombia,0.89
2024-05-13,2.08677E+13,Costa Rica,0.89
2024-05-13,1.085E+13,Mexico,0.89
2024-05-13,0851234006163-AL,Ethiopia,2.13
2024-05-13,2.08677E+13,Costa Rica,0.89
2024-05-13,0851234006500-AL,Colombia,0.59
2024-05-13,0851234006500-AL,Costa Rica,0.59
2024-05-13,0851234006500-AL,Sumatra,0.59
2024-05-13,0851234006500-AL,Ethiopia,0.59
2024-05-13,2.08677E+13,Colombia,1.78
2024-05-13,2.08677E+13,Costa Rica,0.89
2024-05-13,0851234006187-AL,Costa Rica,2.13
2024-05-13,10851234006828-AL,Costa Rica,0.71
2024-05-13,10851234006828-AL,Sumatra,0.71
2024-05-13,10851234006828-AL,Ethiopia,0.71
2024-05-14,0851234006500-AL,Colombia,0.59
2024-05-14,0851234006500-AL,Costa Rica,0.59
2024-05-14,0851234006500-AL,Sumatra,0.59
2024-05-14,0851234006500-AL,Ethiopia,0.59
2024-05-14,00850029152033,Colombia,29.28
2024-05-15,0851234006500-AL,Colombia,0.59
2024-05-15,0851234006500-AL,Costa Rica,0.59
2024-05-15,0851234006500-AL,Sumatra,0.59
2024-05-15,0851234006500-AL,Ethiopia,0.59
2024-05-15,10851234006828-AL,Costa Rica,1.42
2024-05-15,10851234006828-AL,Sumatra,1.42
2024-05-15,10851234006828-AL,Ethiopia,1.42
2024-05-16,10851234006828-AL,Costa Rica,-1.42
2024-05-16,10851234006828-AL,Sumatra,-1.42
2024-05-16,10851234006828-AL,Ethiopia,-1.42
2024-05-16,00850029152033,Colombia,29.28
2024-05-16,0851234006408-AL,Colombia,58.56
2024-05-16,00850029152040,Costa Rica,4.88
2024-05-16,0851234006187-AL,Costa Rica,2.13
2024-05-16,00850029152101,Costa Rica,1.63
2024-05-16,00850029152101,Sumatra,1.63
2024-05-16,00850029152101,Ethiopia,1.63
2024-05-16,2.08677E+13,Costa Rica,0.89
2024-05-16,00850029152088,Sumatra,4.88
2024-05-16,2.08677E+13,Colombia,0.89
2024-05-16,00850029152040,Costa Rica,4.88
2024-05-16,0851234006408-AL,Colombia,51.24
2024-05-16,00850029152040,Costa Rica,4.88
2024-05-16,00850029152088,Sumatra,4.88
2024-05-16,2.08677E+13,DCF Colombia,0.89
